Time, Soil 1, Soil 2, Soil 3, humidity, pressure, temperature 
2021-12-25 14:09:52.732077, 446, 232, 197, 94.10167451152459, 985.2425549495124, 3.235310664592544 
2021-12-25 15:10:08.873386, 448, 232, 186, 93.80123684706764, 984.9321469454467, 2.4582158514298498 
2021-12-25 16:10:25.016179, 440, 233, 215, 94.53947777241642, 984.775698605478, 2.011262443754822 
2021-12-25 17:10:41.158897, 457, 229, 216, 98.78207325598883, 984.449358265264, 1.0107044626551214 
2021-12-25 18:10:57.300095, 455, 233, 235, 98.26360755966581, 984.6365980187412, 1.0462570907780901 
2021-12-25 19:11:13.441481, 463, 161, 219, 100.0, 984.4924601237503, 0.3606017772632185 
2021-12-25 20:11:29.582384, 462, 230, 229, 100.0, 984.4522179448577, 0.3352072378853336 
2021-12-25 21:11:45.723602, 466, 236, 216, 97.8136917290797, 984.5950801381135, 0.4418643521668855 
2021-12-25 22:12:01.787985, 468, 236, 215, 100.0, 984.6582434290785, -0.853249066695571 
2021-12-25 23:12:17.907967, 472, 246, 222, 100.0, 984.8778367078879, -0.18791865454404616 
2021-12-26 00:12:34.049188, 467, 225, 221, 100.0, 984.9769464641072, 0.0558677849418018 
2021-12-26 01:12:50.190007, 472, 241, 219, 100.0, 984.6349149651287, -1.0817965290450957 
2021-12-26 02:13:06.331520, 490, 238, 217, 100.0, 985.0544009369772, -0.7516722275875509 
2021-12-26 03:13:22.473323, 462, 246, 206, 100.0, 985.7893288138922, -1.0614812229236121 
2021-12-26 04:13:38.521960, 475, 249, 267, 100.0, 985.6365313218349, -1.0919541803596076 
2021-12-26 05:13:54.662497, 471, 243, 220, 100.0, 985.877242391217, -1.3509738955413924 
2021-12-26 06:14:10.804270, 480, 242, 218, 100.0, 986.6411959875182, -0.9852987834950909 
2021-12-26 07:14:26.945444, 478, 281, 219, 100.0, 986.3269089897137, -1.3306586511200293 
2021-12-26 08:14:43.087010, 472, 242, 213, 100.0, 986.6344026739929, -1.0716388765664306 
2021-12-26 09:14:59.228895, 460, 235, 221, 100.0, 987.7251694868615, -0.8126183450222015 
2021-12-26 10:15:15.370350, 466, 243, 225, 100.0, 988.2541694292674, 0.9497571333369705 
2021-12-26 11:15:31.510949, 462, 245, 220, 100.0, 988.6475017524327, 1.0818097331619356 
2021-12-26 12:15:47.652689, 456, 237, 199, 100.0, 988.6368811356909, 1.5693902676051947 
2021-12-26 13:16:03.793976, 461, 244, 226, 100.0, 988.8889870512393, -0.14728762786253355 
2021-12-26 14:16:19.935086, 451, 226, 222, 100.0, 989.091228214859, -0.23362853729631752 
2021-12-26 15:16:36.076386, 488, 222, 224, 100.0, 989.2897960087804, -0.07618328634998761 
2021-12-26 16:16:52.217823, 488, 249, 257, 100.0, 989.5966068430566, -0.5231239139509853 
2021-12-26 17:17:08.359278, 483, 248, 232, 100.0, 989.9624721450714, -0.6704106724821031 
2021-12-26 18:17:24.500600, 465, 245, 227, 100.0, 989.5592347323062, -0.9395892884058412 
